game_id,a1,a2,a3,a4,a5
472,0.338945,0.172507,0.041158,0.23001,0.21738
473,0.338787,0.172655,0.040538,0.230206,0.217814
474,0.338289,0.172766,0.040428,0.230354,0.218162
475,0.338019,0.172627,0.041196,0.23017,0.217988
476,0.3381,0.172722,0.040775,0.230296,0.218107
477,0.337955,0.172648,0.041188,0.230197,0.218013
478,0.338509,0.172723,0.04036,0.230298,0.218109
479,0.338201,0.172566,0.041234,0.230088,0.21791
480,0.338464,0.172677,0.040574,0.230236,0.21805
481,0.338578,0.172735,0.04025,0.230313,0.218123
482,0.338504,0.172925,0.039639,0.230567,0.218364
483,0.338773,0.172761,0.039564,0.230348,0.218554
484,0.33838,0.172901,0.039244,0.230535,0.218939
485,0.338306,0.173092,0.038632,0.230789,0.219181
486,0.338384,0.173277,0.037888,0.231036,0.219415
487,0.338362,0.17334,0.037474,0.23112,0.219703
488,0.33844,0.173526,0.036729,0.231367,0.219938
489,0.338198,0.173624,0.036615,0.231499,0.220063
490,0.33829,0.173572,0.036713,0.231429,0.219997
491,0.338015,0.173777,0.036249,0.231703,0.220257
492,0.337873,0.173704,0.036652,0.231606,0.220165
493,0.337987,0.173763,0.036328,0.231684,0.220239
494,0.338101,0.173821,0.036003,0.231762,0.220313
495,0.338095,0.173964,0.035248,0.231952,0.220742
496,0.337822,0.174172,0.034772,0.232229,0.221005
497,0.338503,0.174164,0.03412,0.232218,0.220995
498,0.33852,0.174172,0.034072,0.23223,0.221006
499,0.33847,0.174349,0.033487,0.232465,0.22123
500,0.338213,0.174523,0.032866,0.232698,0.221699
501,0.337951,0.174388,0.033217,0.232518,0.221925
502,0.337609,0.17458,0.032868,0.232773,0.222169
503,0.338144,0.174549,0.032046,0.232732,0.222528
504,0.338026,0.174488,0.032383,0.232651,0.222451
505,0.338426,0.174388,0.031948,0.232518,0.22272
506,0.338024,0.174525,0.031646,0.2327,0.223103
507,0.338002,0.174741,0.03089,0.232988,0.223379
508,0.338116,0.1748,0.030565,0.233066,0.223454
509,0.338234,0.174712,0.030763,0.232949,0.223342
510,0.338571,0.174862,0.029883,0.23315,0.223534
511,0.33853,0.174846,0.029774,0.233129,0.223722
512,0.338358,0.175087,0.028869,0.233449,0.224237
513,0.338673,0.174942,0.029078,0.233256,0.224052
