game_id,n_rows,a1,a2,a3,a4,a5,w1,w2,avg_loss_sigma,avg_loss_combined
251,24,0.434013,0.010019,0.032322,0.283539,0.240107,0.42461,0.57539,0.128864,0.166642
252,32,0.434085,0.010002,0.032003,0.283587,0.240323,0.42393,0.57607,0.134617,0.149827
253,24,0.434575,0.009999,0.031557,0.283564,0.240304,0.42392,0.57608,0.10848,0.090558
254,26,0.434963,0.010009,0.030693,0.283817,0.240519,0.423676,0.576324,0.116782,0.114977
255,24,0.435236,0.009994,0.030735,0.283654,0.24038,0.423666,0.576334,0.108427,0.090544
256,34,0.436025,0.010007,0.029577,0.283847,0.240544,0.423667,0.576333,0.096602,0.082557
257,32,0.43617,0.009997,0.029032,0.283765,0.241036,0.424034,0.575966,0.114975,0.086319
258,26,0.436492,0.010012,0.027814,0.284118,0.241564,0.422937,0.577063,0.128381,0.163784
259,30,0.436389,0.010324,0.027273,0.284297,0.241716,0.421898,0.578102,0.130169,0.159242
260,24,0.436397,0.010011,0.026749,0.284611,0.242231,0.420807,0.579193,0.134684,0.16886
261,30,0.437037,0.010004,0.025927,0.284714,0.242318,0.420506,0.579494,0.109381,0.10783
262,32,0.43725,0.010001,0.025685,0.284731,0.242333,0.420327,0.579673,0.117958,0.111493
263,30,0.437195,0.010246,0.025561,0.284695,0.242303,0.419582,0.580418,0.126129,0.144475
264,24,0.437758,0.010024,0.023971,0.28537,0.242877,0.418491,0.581509,0.128965,0.162966
265,38,0.437491,0.010093,0.02386,0.285294,0.243262,0.418316,0.581684,0.127689,0.121997
266,26,0.437721,0.01001,0.022942,0.285587,0.24374,0.417457,0.582543,0.128283,0.153531
267,30,0.438523,0.009993,0.022519,0.285391,0.243573,0.417302,0.582698,0.09134,0.082931
268,24,0.438922,0.010009,0.021624,0.285651,0.243795,0.417799,0.582201,0.115597,0.076529
269,38,0.438907,0.010003,0.021032,0.285738,0.244319,0.417264,0.582736,0.127766,0.137152
270,24,0.439413,0.01001,0.019724,0.286033,0.244819,0.416197,0.583803,0.113359,0.143276
271,30,0.439612,0.009998,0.019646,0.285975,0.244769,0.4159,0.5841,0.115716,0.113943
272,32,0.439656,0.010006,0.019056,0.286156,0.245126,0.415553,0.584447,0.129853,0.131862
273,24,0.440392,0.010012,0.017658,0.28651,0.245429,0.414563,0.585437,0.114637,0.141608
274,30,0.440853,0.010005,0.016938,0.286653,0.245551,0.414155,0.585845,0.110147,0.113536
275,24,0.441042,0.010015,0.015938,0.287084,0.245921,0.413185,0.586815,0.128731,0.156673
276,38,0.440985,0.010013,0.014827,0.287472,0.246703,0.412815,0.587185,0.123136,0.125314
277,38,0.44155,0.010003,0.013812,0.28756,0.247075,0.412176,0.587824,0.110576,0.121528
278,26,0.44185,0.010012,0.012646,0.287898,0.247594,0.411618,0.588382,0.122528,0.135097
